state,zipcode,ethnicity,income,age,sex,education,marriage,children,party
IA,50112,30,30,100,1,31,0,30,2
IA,50112,30,30,50,2,30,1,30,0
IA,50112,30,30,50,1,30,1,30,0
IA,50112,30,30,100,1,31,2,30,2
IA,50112,30,30,50,1,31,0,30,1
IA,50112,30,30,100,1,31,2,30,2
IA,50112,30,30,100,1,30,1,30,2
IA,50112,30,30,50,2,31,1,30,2
IA,50112,30,30,50,2,31,2,30,0
IA,50112,30,30,50,2,30,0,30,0
IA,50112,30,30,50,2,31,2,30,0
IA,50112,30,30,50,1,30,1,30,0
IA,50112,30,30,100,2,30,2,30,0
IA,50112,30,30,50,2,31,1,30,1
IA,50112,30,30,100,2,30,2,30,2
IA,50112,30,30,50,2,31,1,30,1
IA,50112,30,30,50,2,31,1,30,0
IA,50112,30,30,50,1,30,1,30,0
IA,50112,30,30,50,2,31,1,30,2
IA,50112,30,30,50,2,30,1,30,1
IA,50112,30,30,100,2,30,2,30,0
IA,50112,30,30,50,2,31,2,30,0
IA,50112,30,30,50,2,30,1,30,1
IA,50112,30,30,100,1,30,3,30,1
IA,50112,30,30,100,2,31,1,30,0
IA,50112,30,30,100,2,30,1,30,0
IA,50112,30,30,50,1,30,0,30,1
IA,50112,30,30,50,2,30,1,30,1
IA,50112,30,30,50,2,30,2,30,0
IA,50112,30,30,100,1,31,2,30,0
IA,50112,30,30,50,1,31,2,30,0
IA,50112,30,30,100,1,30,1,30,2
IA,50112,30,30,50,1,31,3,30,0
IA,50112,30,30,100,1,31,2,30,1
IA,50112,30,30,50,1,30,2,30,0
IA,50112,30,30,100,1,31,2,30,0
IA,50112,30,30,100,2,31,1,30,0
IA,50112,30,30,100,2,31,1,30,1
IA,50112,30,30,100,1,30,2,30,1
IA,50112,30,30,100,1,31,2,30,0
IA,50112,30,30,100,1,30,0,30,1
IA,50112,30,30,100,2,30,1,30,0
IA,50112,30,30,100,1,31,2,30,0
IA,50112,30,30,100,2,31,2,30,0
IA,50112,30,30,100,1,30,1,30,1
IA,50112,30,30,50,2,31,0,30,1
IA,50112,30,30,50,2,31,2,30,1
IA,50112,30,30,100,2,31,1,30,0
IA,50112,30,30,50,1,31,2,30,1
IA,50112,30,30,50,2,31,1,30,0
IA,50112,30,30,50,2,30,2,30,0
IA,50112,30,30,100,2,30,2,30,1
IA,50112,30,30,100,1,30,1,30,1
IA,50112,30,30,100,1,30,1,30,2
IA,50112,30,30,100,1,31,2,30,0
IA,50112,30,30,100,2,31,3,30,1
IA,50112,30,30,100,2,30,1,30,1
IA,50112,30,30,100,1,30,0,30,0
IA,50112,30,30,100,1,30,1,30,1
IA,50112,30,30,100,1,31,2,30,0
IA,50112,30,30,50,2,30,1,30,1
IA,50112,30,30,100,2,30,2,30,1
IA,50112,30,30,100,1,31,2,30,2
IA,50112,30,30,100,1,31,2,30,1
IA,50112,30,30,100,1,30,0,30,1
IA,50112,30,30,100,1,31,3,30,2
IA,50112,30,30,100,2,31,2,30,1
IA,50112,30,30,50,2,31,0,30,1
IA,50112,30,30,100,1,31,2,30,2
IA,50112,30,30,100,1,31,2,30,0
IA,50112,30,30,50,1,30,2,30,1
IA,50112,30,30,100,2,31,2,30,1
IA,50112,30,30,50,1,31,1,30,0
IA,50112,30,30,50,2,30,3,30,1
IA,50112,30,30,100,1,30,1,30,1
IA,50112,30,30,50,2,31,1,30,0
IA,50112,30,30,100,2,31,3,30,1
IA,50112,30,30,100,2,30,2,30,0
IA,50112,30,30,50,1,31,0,30,1
IA,50112,30,30,100,2,31,1,30,2
IA,50112,30,30,100,1,31,2,30,1
IA,50112,30,30,50,1,31,3,30,2
IA,50112,30,30,50,1,31,2,30,1
IA,50112,30,30,100,1,31,2,30,1
IA,50112,30,30,50,1,31,2,30,0
IA,50112,30,30,100,2,31,3,30,1
IA,50112,30,30,100,1,31,2,30,2
IA,50112,30,30,100,1,30,2,30,2
IA,50112,30,30,50,2,30,2,30,0
IA,50112,30,30,100,2,31,2,30,1
IA,52057,30,30,100,1,31,2,30,2
IA,52310,30,30,100,2,31,2,30,0
IA,52057,30,30,50,1,31,3,30,2
IA,52057,30,30,100,1,30,1,30,2
IA,52057,30,30,100,1,30,0,30,0
IA,52310,30,30,50,1,31,1,30,0
IA,52057,30,30,50,2,31,2,30,2
IA,52057,30,30,100,1,30,1,30,0
IA,52057,30,30,50,1,31,0,30,2
IA,52310,30,30,100,1,30,3,30,0
IA,52310,30,30,100,1,31,1,30,1
IA,52310,30,30,100,1,31,2,30,0
IA,52310,30,30,100,2,31,2,30,1
IA,52310,30,30,100,2,31,1,30,1
IA,52057,30,30,100,1,30,1,30,1
IA,52057,30,30,100,2,31,1,30,0
IA,52057,30,30,50,1,31,2,30,0
IA,52310,30,30,100,1,30,2,30,0
IA,52310,30,30,100,1,31,2,30,0
IA,52057,30,30,100,1,31,2,30,0
IA,52057,30,30,50,2,30,2,30,1
IA,52057,30,30,50,1,31,0,30,1
IA,52057,30,30,100,2,30,1,30,0
IA,52057,30,30,100,2,31,2,30,0
IA,52310,30,30,100,2,31,3,30,2
IA,52057,30,30,100,1,31,2,30,0
IA,52057,30,30,50,2,30,2,30,1
IA,52310,30,30,50,1,30,2,30,0
IA,52310,30,30,100,1,30,1,30,1
IA,52057,30,30,100,1,30,1,30,0
IA,52057,30,30,100,2,31,2,30,0
IA,52310,30,30,100,1,31,2,30,1
IA,52057,30,30,100,1,31,1,30,2
IA,52057,30,30,100,1,31,2,30,0
IA,52057,30,30,100,1,31,2,30,2
IA,52310,30,30,100,1,30,3,30,0
IA,52057,30,30,100,1,30,0,30,2
IA,52057,30,30,50,1,30,3,30,2
IA,52057,30,30,100,2,30,1,30,0
IA,52057,30,30,50,1,30,0,30,1
IA,52310,30,30,50,2,31,3,30,0
IA,52310,30,30,50,1,30,0,30,0
IA,52057,30,30,100,1,30,3,30,1
IA,52057,30,30,100,1,30,1,30,2
IA,52057,30,30,100,2,30,1,30,2
IA,52057,30,30,100,1,31,3,30,2
IA,52310,30,30,100,1,31,2,30,2
IA,52310,30,30,50,1,31,2,30,1
IA,52057,30,30,100,2,30,1,30,0
IA,52310,30,30,100,1,31,3,30,1
IA,52057,30,30,50,1,30,2,30,2
IA,52057,30,30,100,2,30,2,30,1
IA,52057,30,30,50,1,31,1,30,2
IA,52310,30,30,100,1,31,2,30,0
IA,52310,30,30,100,2,31,2,30,0
IA,52057,30,30,50,2,31,1,30,0
IA,52310,30,30,50,2,31,0,30,1
IA,52310,30,30,100,1,31,2,30,0
IA,52057,30,30,100,2,30,3,30,2
IA,52057,30,30,50,2,31,3,30,0
IA,52057,30,30,100,2,31,3,30,0
IA,52057,30,30,100,2,30,2,30,2
IA,52057,30,30,100,2,30,2,30,0
IA,52310,30,30,100,1,31,2,30,0
IA,52057,30,30,100,2,30,2,30,0
IA,52057,30,30,50,1,30,2,30,2
IA,52310,30,30,100,1,30,3,30,2
IA,52310,30,30,100,2,30,1,30,2
IA,52057,30,30,100,1,30,1,30,2
IA,52310,30,30,100,1,31,3,30,0
IA,52310,30,30,50,2,30,2,30,0
IA,52310,30,30,100,2,31,1,30,1
IA,52310,30,30,100,1,30,2,30,0
IA,52057,30,30,50,1,30,2,30,2
IA,52310,30,30,100,1,31,1,30,0
IA,52057,30,30,50,1,31,2,30,2
IA,52057,30,30,100,1,30,1,30,0
IA,52057,30,30,100,1,31,2,30,2
IA,52310,30,30,100,1,31,2,30,0
IA,52057,30,30,50,1,31,2,30,2
IA,52057,30,30,50,2,31,1,30,1
IA,52310,30,30,100,2,30,2,30,0
IA,52310,30,30,100,1,30,1,30,0
IA,52057,30,30,50,1,30,3,30,0
IA,52057,30,30,100,1,31,2,30,0
IA,52057,30,30,100,2,31,1,30,0
IA,52057,30,30,100,1,30,0,30,1
IA,52310,30,30,100,1,31,2,30,0
IA,52310,30,30,100,1,31,2,30,1
IA,52310,30,30,100,1,30,2,30,0
IA,52310,30,30,100,1,31,1,30,0
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,1,30,1,30,2
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,1,31,0,30,1
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,50,1,31,0,30,2
IA,52001,30,30,100,1,31,0,30,1
IA,52001,30,30,100,2,31,2,30,0
IA,52001,30,30,100,2,31,2,30,0
IA,52001,30,30,50,1,30,1,30,2
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,100,1,30,1,30,1
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,50,1,31,1,30,1
IA,52001,30,30,50,1,31,0,30,0
IA,52001,30,30,100,2,31,2,30,2
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,1,30,0,30,1
IA,52001,30,30,100,1,31,1,30,0
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,100,1,30,3,30,2
IA,52001,30,30,100,2,30,0,30,2
IA,52001,30,30,100,2,31,1,30,0
IA,52001,30,30,100,2,31,3,30,2
IA,52001,30,30,100,1,31,1,30,2
IA,52001,30,30,100,1,30,2,30,0
IA,52001,30,30,100,1,31,1,30,0
IA,52001,30,30,100,2,30,3,30,0
IA,52001,30,30,100,1,31,2,30,2
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,1,31,1,30,1
IA,52001,30,30,100,1,30,2,30,2
IA,52001,30,30,50,1,31,2,30,2
IA,52001,30,30,100,1,31,1,30,0
IA,52001,30,30,100,1,30,1,30,1
IA,52001,30,30,100,1,31,0,30,1
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,50,1,31,2,30,2
IA,52001,30,30,50,2,31,1,30,1
IA,52001,30,30,100,2,30,1,30,0
IA,52001,30,30,50,1,30,3,30,1
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,50,2,31,1,30,1
IA,52001,30,30,100,2,30,1,30,1
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,100,2,31,2,30,0
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,100,1,30,1,30,0
IA,52001,30,30,100,2,30,3,30,2
IA,52001,30,30,100,1,30,2,30,1
IA,52001,30,30,100,1,30,1,30,0
IA,52001,30,30,100,2,31,0,30,1
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,50,2,31,0,30,1
IA,52001,30,30,50,1,31,3,30,0
IA,52001,30,30,50,2,30,2,30,2
IA,52001,30,30,50,1,31,1,30,1
IA,52001,30,30,50,1,31,2,30,2
IA,52001,30,30,50,1,31,1,30,2
IA,52001,30,30,50,2,30,2,30,2
IA,52001,30,30,100,1,31,2,30,2
IA,52001,30,30,50,2,30,1,30,0
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,100,1,31,1,30,0
IA,52001,30,30,100,1,30,1,30,0
IA,52001,30,30,50,2,30,1,30,0
IA,52001,30,30,100,2,31,3,30,1
IA,52001,30,30,100,2,31,3,30,0
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,100,2,31,3,30,1
IA,52001,30,30,50,2,31,0,30,0
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,100,2,31,2,30,2
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,50,1,31,1,30,2
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,100,2,31,1,30,2
IA,52001,30,30,100,2,31,1,30,1
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,50,2,31,2,30,1
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,1,30,1,30,1
IA,52001,30,30,100,2,30,2,30,1
IA,52001,30,30,100,1,31,3,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,50,1,30,2,30,2
IA,52001,30,30,50,1,30,2,30,1
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,50,2,31,2,30,1
IA,52001,30,30,100,1,31,1,30,1
IA,52001,30,30,100,1,31,3,30,0
IA,52001,30,30,100,2,31,2,30,0
IA,52001,30,30,100,2,30,2,30,0
IA,52001,30,30,50,2,31,0,30,2
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,50,1,30,3,30,1
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,100,1,31,1,30,2
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,100,1,31,1,30,2
IA,52001,30,30,100,2,31,3,30,1
IA,52001,30,30,100,1,30,0,30,1
IA,52001,30,30,50,2,31,1,30,1
IA,52001,30,30,100,1,31,3,30,1
IA,52001,30,30,50,1,31,1,30,2
IA,52001,30,30,50,1,31,0,30,0
IA,52001,30,30,50,2,31,1,30,1
IA,52001,30,30,100,2,31,2,30,0
IA,52001,30,30,50,2,31,0,30,0
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,100,2,31,2,30,2
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,50,2,31,1,30,2
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,1,31,2,30,2
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,50,2,30,1,30,0
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,100,2,30,1,30,1
IA,52001,30,30,100,2,30,0,30,0
IA,52001,30,30,100,2,31,1,30,0
IA,52001,30,30,100,2,31,0,30,1
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,50,2,30,3,30,1
IA,52001,30,30,100,1,31,2,30,2
IA,52001,30,30,50,2,31,3,30,0
IA,52001,30,30,100,2,31,1,30,1
IA,52001,30,30,50,1,30,2,30,2
IA,52001,30,30,50,2,30,2,30,1
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,50,2,30,3,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,1,30,2,30,2
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,50,2,31,0,30,0
IA,52001,30,30,100,2,31,1,30,1
IA,52001,30,30,50,1,30,1,30,1
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,50,1,30,2,30,1
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,100,2,30,0,30,1
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,50,2,30,2,30,1
IA,52001,30,30,100,1,31,2,30,2
IA,52001,30,30,100,1,31,0,30,0
IA,52001,30,30,50,2,30,1,30,1
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,100,1,31,1,30,1
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,50,2,30,1,30,0
IA,52001,30,30,50,1,31,1,30,2
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,50,2,31,1,30,2
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,2,31,1,30,1
IA,52001,30,30,50,2,30,2,30,1
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,50,2,30,1,30,1
IA,52001,30,30,100,2,30,2,30,1
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,100,2,30,1,30,0
IA,52001,30,30,50,2,31,3,30,0
IA,52001,30,30,100,1,31,2,30,2
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,2,31,1,30,1
IA,52001,30,30,100,2,31,2,30,2
IA,52001,30,30,50,1,31,0,30,0
IA,52001,30,30,50,2,30,3,30,0
IA,52001,30,30,50,2,31,2,30,1
IA,52001,30,30,50,1,30,1,30,2
IA,52001,30,30,100,2,30,1,30,1
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,2,30,2,30,1
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,50,1,31,2,30,2
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,50,2,30,2,30,1
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,100,2,30,2,30,2
IA,52001,30,30,100,1,31,1,30,2
IA,52001,30,30,50,1,30,0,30,2
IA,52001,30,30,50,2,30,2,30,1
IA,52001,30,30,50,2,31,1,30,2
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,50,2,30,1,30,0
IA,52001,30,30,100,2,30,0,30,0
IA,52001,30,30,100,1,31,2,30,2
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,50,1,30,1,30,0
IA,52001,30,30,100,2,31,1,30,0
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,100,1,31,2,30,2
IA,52001,30,30,100,2,30,1,30,2
IA,52001,30,30,100,2,30,3,30,2
IA,52001,30,30,100,2,30,2,30,0
IA,52001,30,30,50,1,31,3,30,2
IA,52001,30,30,50,1,30,3,30,0
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,1,31,1,30,1
IA,52001,30,30,50,1,31,1,30,1
IA,52001,30,30,50,1,30,1,30,2
IA,52001,30,30,50,1,31,3,30,2
IA,52001,30,30,50,2,30,1,30,0
IA,52001,30,30,100,2,30,2,30,1
IA,52001,30,30,100,2,31,1,30,1
IA,52001,30,30,100,1,30,3,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,2,30,1,30,2
IA,52001,30,30,100,1,31,1,30,1
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,50,1,30,2,30,2
IA,52001,30,30,100,2,31,3,30,1
IA,52001,30,30,100,2,30,2,30,0
IA,52001,30,30,100,1,30,2,30,1
IA,52001,30,30,100,1,31,1,30,1
IA,52001,30,30,50,2,30,2,30,1
IA,52001,30,30,100,2,30,2,30,1
IA,52001,30,30,100,1,31,2,30,2
IA,52001,30,30,50,1,30,1,30,1
IA,52001,30,30,50,2,31,2,30,1
IA,52001,30,30,100,1,30,1,30,0
IA,52001,30,30,100,2,30,0,30,1
IA,52001,30,30,100,2,31,1,30,1
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,1,30,1,30,2
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,100,1,31,3,30,1
IA,52001,30,30,100,1,31,1,30,1
IA,52001,30,30,100,2,30,2,30,2
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,2,30,1,30,1
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,50,2,31,2,30,1
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,100,2,31,0,30,0
IA,52001,30,30,100,2,30,1,30,0
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,50,2,31,2,30,1
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,100,2,30,3,30,1
IA,52001,30,30,50,1,30,2,30,2
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,50,1,31,1,30,1
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,1,31,0,30,0
IA,52001,30,30,50,2,31,1,30,2
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,100,1,31,3,30,1
IA,52001,30,30,100,2,30,0,30,1
IA,52001,30,30,100,1,31,1,30,1
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,2,30,1,30,1
IA,52001,30,30,100,1,30,1,30,0
IA,52001,30,30,50,1,30,0,30,1
IA,52001,30,30,50,1,31,3,30,0
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,50,1,31,1,30,2
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,2,31,3,30,0
IA,52001,30,30,50,1,31,3,30,0
IA,52001,30,30,100,2,30,1,30,0
IA,52001,30,30,50,2,31,3,30,2
IA,52001,30,30,100,1,30,3,30,1
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,50,1,30,0,30,0
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,50,2,31,0,30,0
IA,52001,30,30,100,1,31,2,30,2
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,50,1,30,2,30,1
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,100,2,31,3,30,1
IA,52001,30,30,100,2,30,3,30,1
IA,52002,30,30,50,1,30,2,30,0
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,100,1,30,0,30,0
IA,52001,30,30,50,1,31,2,30,2
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,2,30,1,30,0
IA,52001,30,30,100,2,30,2,30,1
IA,52001,30,30,100,1,30,1,30,1
IA,52002,30,30,50,1,31,2,30,2
IA,52001,30,30,50,2,30,1,30,0
IA,52001,30,30,50,2,30,0,30,2
IA,52001,30,30,100,1,31,2,30,2
IA,52002,30,30,100,1,31,2,30,1
IA,52002,30,30,50,2,30,2,30,0
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,50,2,30,1,30,0
IA,52001,30,30,100,2,30,1,30,0
IA,52001,30,30,50,2,31,1,30,1
IA,52001,30,30,50,2,30,1,30,1
IA,52001,30,30,50,2,30,2,30,2
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,50,2,30,1,30,1
IA,52001,30,30,100,2,31,3,30,1
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,100,1,30,0,30,0
IA,52001,30,30,100,2,31,0,30,1
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,50,2,30,2,30,2
IA,52001,30,30,100,1,31,1,30,0
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,1,30,1,30,0
IA,52001,30,30,100,2,30,0,30,0
IA,52001,30,30,50,2,30,0,30,1
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,100,1,30,1,30,2
IA,52001,30,30,100,1,30,1,30,1
IA,52002,30,30,100,2,31,2,30,1
IA,52001,30,30,50,1,30,2,30,0
IA,52002,30,30,50,2,30,1,30,1
IA,52001,30,30,50,2,30,0,30,2
IA,52001,30,30,50,2,31,2,30,1
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,100,1,30,3,30,0
IA,52001,30,30,100,2,31,2,30,0
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,100,1,30,2,30,2
IA,52001,30,30,100,1,30,0,30,2
IA,52001,30,30,100,2,31,1,30,1
IA,52001,30,30,100,2,31,0,30,2
IA,52001,30,30,100,1,31,1,30,2
IA,52001,30,30,100,1,30,2,30,1
IA,52001,30,30,100,2,30,2,30,2
IA,52001,30,30,50,2,30,2,30,2
IA,52001,30,30,50,2,31,1,30,1
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,50,2,30,1,30,0
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,50,1,31,2,30,0
IA,52001,30,30,100,1,30,1,30,2
IA,52001,30,30,50,1,30,2,30,0
IA,52001,30,30,50,2,30,1,30,1
IA,52001,30,30,50,1,30,1,30,0
IA,52001,30,30,100,2,30,2,30,1
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,1,31,3,30,1
IA,52001,30,30,100,2,31,0,30,1
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,1,30,2,30,1
IA,52001,30,30,50,2,31,3,30,1
IA,52001,30,30,100,1,31,0,30,0
IA,52001,30,30,50,2,31,2,30,2
IA,52001,30,30,50,1,30,3,30,0
IA,52001,30,30,50,2,31,2,30,2
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,50,2,31,1,30,0
IA,52001,30,30,50,1,31,1,30,2
IA,52001,30,30,100,2,31,3,30,1
IA,52002,30,30,100,2,31,2,30,1
IA,52001,30,30,50,2,31,3,30,0
IA,52001,30,30,50,1,31,3,30,0
IA,52001,30,30,50,1,31,3,30,1
IA,52001,30,30,50,1,30,0,30,1
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,50,1,30,2,30,2
IA,52001,30,30,100,2,30,3,30,0
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,2,30,3,30,2
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,1,30,2,30,2
IA,52001,30,30,100,2,31,1,30,1
IA,52001,30,30,100,2,31,3,30,1
IA,52001,30,30,50,1,31,3,30,1
IA,52001,30,30,50,2,31,0,30,1
IA,52001,30,30,50,1,31,3,30,2
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,50,2,31,1,30,1
IA,52001,30,30,50,1,31,2,30,1
IA,52001,30,30,50,2,31,2,30,1
IA,52001,30,30,50,2,31,0,30,1
IA,52001,30,30,50,2,31,3,30,1
IA,52001,30,30,50,1,31,1,30,0
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,2,31,1,30,1
IA,52001,30,30,100,2,31,2,30,2
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,2,30,2,30,0
IA,52001,30,30,50,1,31,3,30,1
IA,52001,30,30,100,1,31,2,30,0
IA,52001,30,30,100,2,30,1,30,2
IA,52002,30,30,100,1,30,1,30,1
IA,52001,30,30,50,1,30,2,30,2
IA,52001,30,30,100,2,31,2,30,1
IA,52001,30,30,50,1,30,1,30,2
IA,52001,30,30,100,1,31,3,30,0
IA,52001,30,30,50,2,31,2,30,0
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,100,1,30,2,30,0
IA,52001,30,30,100,1,31,2,30,1
IA,52001,30,30,100,1,30,1,30,1
IA,52001,30,30,100,2,31,2,30,2
IA,52001,30,30,100,1,31,3,30,2
IA,52001,30,30,100,2,30,2,30,0
IA,52001,30,30,50,2,30,2,30,0
IA,52001,30,30,50,1,30,3,30,0
IA,52001,30,30,50,2,30,2,30,2
IA,52001,30,30,50,2,31,2,30,1
IA,52001,30,30,50,2,30,1,30,0
